2026/08/17 17:57:45.148, 0, 1650, 111.35, 1
2026/08/17 17:57:45.153, 1, 1650, 115.49, 1
2026/08/17 17:57:45.158, 2, 1650, 114.62, 1
2026/08/17 17:57:45.162, 3, 1650, 120.32, 1
2026/08/17 17:57:45.398, 0, 1650, 111.04, 1
2026/08/17 17:57:45.403, 1, 1650, 114.24, 1
2026/08/17 17:57:45.407, 2, 1650, 113.95, 1
2026/08/17 17:57:45.412, 3, 1650, 119.25, 1
2026/08/17 17:57:45.649, 0, 1650, 111.29, 1
2026/08/17 17:57:45.653, 1, 1650, 114.64, 1
2026/08/17 17:57:45.658, 2, 1650, 114.39, 1
2026/08/17 17:57:45.662, 3, 1650, 119.50, 1
2026/08/17 17:57:45.899, 0, 1650, 111.29, 1
2026/08/17 17:57:45.903, 1, 1650, 114.64, 1
2026/08/17 17:57:45.908, 2, 1650, 114.39, 1
2026/08/17 17:57:45.912, 3, 1650, 119.50, 1
2026/08/17 17:57:46.191, 0, 1650, 111.29, 1
2026/08/17 17:57:46.198, 1, 1650, 114.64, 1
2026/08/17 17:57:46.205, 2, 1650, 114.39, 1
2026/08/17 17:57:46.212, 3, 1650, 119.50, 1
2026/08/17 17:57:46.468, 0, 1650, 111.29, 1
2026/08/17 17:57:46.475, 1, 1650, 114.64, 1
2026/08/17 17:57:46.481, 2, 1650, 114.39, 1
2026/08/17 17:57:46.488, 3, 1650, 119.50, 1
2026/08/17 17:57:46.751, 0, 330, 90.18, 1
2026/08/17 17:57:46.758, 1, 330, 94.20, 1
2026/08/17 17:57:46.764, 2, 315, 97.30, 1
2026/08/17 17:57:46.771, 3, 1095, 99.41, 1
2026/08/17 17:57:47.037, 0, 330, 90.18, 1
2026/08/17 17:57:47.044, 1, 330, 94.20, 1
2026/08/17 17:57:47.050, 2, 315, 97.30, 1
2026/08/17 17:57:47.057, 3, 1095, 99.41, 1
2026/08/17 17:57:47.321, 0, 330, 90.18, 1
2026/08/17 17:57:47.328, 1, 330, 94.20, 1
2026/08/17 17:57:47.334, 2, 315, 97.30, 1
2026/08/17 17:57:47.341, 3, 1095, 99.41, 1
2026/08/17 17:57:47.603, 0, 330, 90.18, 1
2026/08/17 17:57:47.611, 1, 210, 69.80, 1
2026/08/17 17:57:47.618, 2, 210, 69.75, 1
2026/08/17 17:57:47.625, 3, 990, 89.24, 1
2026/08/17 17:57:47.890, 0, 210, 64.29, 1
2026/08/17 17:57:47.897, 1, 210, 69.80, 1
2026/08/17 17:57:47.905, 2, 210, 69.75, 1
2026/08/17 17:57:47.912, 3, 990, 89.24, 1
2026/08/17 17:57:48.171, 0, 210, 64.29, 1
2026/08/17 17:57:48.178, 1, 210, 69.80, 1
2026/08/17 17:57:48.185, 2, 210, 69.75, 1
2026/08/17 17:57:48.191, 3, 990, 89.24, 1
2026/08/17 17:57:48.455, 0, 210, 64.29, 1
2026/08/17 17:57:48.464, 1, 210, 69.80, 1
2026/08/17 17:57:48.475, 2, 210, 69.75, 1
2026/08/17 17:57:48.486, 3, 990, 67.17, 1
2026/08/17 17:57:48.758, 0, 210, 39.70, 1
2026/08/17 17:57:48.766, 1, 210, 46.80, 1
