2026/08/18 06:45:21.651, 0, 210, 37.08, 1
2026/08/18 06:45:21.678, 1, 210, 43.69, 1
2026/08/18 06:45:21.709, 2, 210, 38.35, 1
2026/08/18 06:45:21.721, 3, 210, 36.42, 1
2026/08/18 06:45:22.000, 0, 210, 37.06, 1
2026/08/18 06:45:22.010, 1, 210, 43.69, 1
2026/08/18 06:45:22.018, 2, 210, 38.35, 1
2026/08/18 06:45:22.027, 3, 210, 36.42, 1
2026/08/18 06:45:22.289, 0, 210, 37.06, 1
2026/08/18 06:45:22.298, 1, 210, 43.69, 1
2026/08/18 06:45:22.307, 2, 210, 38.35, 1
2026/08/18 06:45:22.315, 3, 210, 36.42, 1
2026/08/18 06:45:22.585, 0, 210, 37.06, 1
2026/08/18 06:45:22.594, 1, 210, 43.75, 1
2026/08/18 06:45:22.603, 2, 210, 38.40, 1
2026/08/18 06:45:22.612, 3, 690, 38.42, 1
2026/08/18 06:45:22.886, 0, 210, 37.16, 1
2026/08/18 06:45:22.894, 1, 210, 43.75, 1
2026/08/18 06:45:22.903, 2, 210, 38.40, 1
2026/08/18 06:45:22.911, 3, 690, 38.42, 1
2026/08/18 06:45:23.175, 0, 210, 37.16, 1
2026/08/18 06:45:23.186, 1, 210, 43.75, 1
2026/08/18 06:45:23.195, 2, 210, 38.40, 1
2026/08/18 06:45:23.204, 3, 690, 38.42, 1
2026/08/18 06:45:23.474, 0, 210, 37.16, 1
2026/08/18 06:45:23.482, 1, 210, 43.75, 1
2026/08/18 06:45:23.491, 2, 210, 38.39, 1
2026/08/18 06:45:23.499, 3, 690, 41.71, 1
2026/08/18 06:45:23.774, 0, 210, 37.19, 1
2026/08/18 06:45:23.784, 1, 210, 43.70, 1
2026/08/18 06:45:23.793, 2, 210, 38.39, 1
2026/08/18 06:45:23.801, 3, 690, 41.71, 1
2026/08/18 06:45:24.117, 0, 210, 37.19, 1
2026/08/18 06:45:24.128, 1, 210, 43.70, 1
2026/08/18 06:45:24.138, 2, 210, 38.39, 1
2026/08/18 06:45:24.146, 3, 690, 41.71, 1
2026/08/18 06:45:24.424, 0, 210, 37.19, 1
2026/08/18 06:45:24.434, 1, 210, 43.70, 1
2026/08/18 06:45:24.442, 2, 210, 38.39, 1
2026/08/18 06:45:24.451, 3, 690, 41.17, 1
2026/08/18 06:45:24.722, 0, 210, 37.19, 1
2026/08/18 06:45:24.732, 1, 210, 43.69, 1
2026/08/18 06:45:24.741, 2, 210, 38.38, 1
2026/08/18 06:45:24.750, 3, 690, 41.17, 1
2026/08/18 06:45:25.022, 0, 210, 37.14, 1
2026/08/18 06:45:25.031, 1, 210, 43.69, 1
2026/08/18 06:45:25.040, 2, 210, 38.38, 1
2026/08/18 06:45:25.048, 3, 690, 41.17, 1
